order_id,order_date,customer_email,customer_name,product_id,product_name,category,quantity,unit_price,total_amount,discount,shipping_cost,order_status,payment_method,shipping_address,country,currency
WEB03201,27.11.2024,joybarnes@gmail.com,Joy Barnes,PROD011,Phone Screen Protector,Electronics,2,18.95,49.1,0.0,11.2,COMPLETED,Credit Card,40892 Frey Burgs Apt. 624,United States,USD
WEB26586,02/06/2023,wayne.golden@gmail.com,Wayne Golden,PROD032,Coffee Maker 12-Cup,Home & Kitchen,1,43.08,50.53,0.0,7.45,SUCCESS,Google Pay,,United Kingdom,GBP
WEB30891,01/02/2024,sarah.cooke@yahoo.com,Sarah Cooke,PROD020,Running Shoes Athletic,Fashion,2,116.36,237.83,0.0,5.11,canceled,Apple Pay,3168 Anthony Mill,United States,USD
WEB25302,2024-01-06,dylan.stevenson@yahoo.com,,PROD-055,Foam Roller Muscle,Sports,3,40.2,126.02,0.0,5.42,CANCELLED,Google Pay,7624 Jose Keys Apt. 557,United States,usd
WEB21512,31.10.2024,justinatkins@hotmail.com,Justin Atkins,PROD024,Leather Belt Classic,Fashion,1,26.93,38.09,0.0,11.16,CANCELLED,Apple Pay,039 Mason Parkway,United States,USD
WEB31435,11-Jul-2023,alejandro.howard@hotmail.com,Alejandro Howard,P055,Foam Roller Muscle,Sports,5,31.41,162.6,0.72,6.27,SHIPPED,Credit Card,834 Robin Loaf,United States,USD
WEB28062,04/19/2024,andrew.crawford@hotmail.com,Andrew Crawford,prod-050,Camping Tent 4-Person,Sports,1,232.26,222.47,19.47,9.68,Pending,PayPal,6063 Brandt Trace,United States,USD
WEB16193,25-Feb-2023,BRETT.MOORE@YAHOO.COM,Brett Moore,PROD041,Storage Bins Set of 6,Home & Kitchen,2,28.89,59.57,11.24,13.03,completed,Google Pay,642 Mary Glen Apt. 303,United States,USD
WEB31168,14.05.2024,STACY.CONNER@YAHOO.COM,Stacy Conner,prod-014,Laptop Stand Aluminum,Electronics,1,27.53,33.47,2.78,8.72,Completed,Debit Card,585 Adams Trafficway,United States,USD
WEB16351,2024/04/06,TRACY.BAKER@YAHOO.COM,Tracy Baker,PROD025,Dress Shirt Long Sleeve,Fashion,2,65.12,140.66,0.0,10.42,Shipped,PayPal,98069 James Isle Apt. 805,Germany,EUR
WEB14168,2024-06-09,Patricia.miller@yahoo.com,Patricia Miller,PROD059,Bike Lock Heavy Duty,Sports,3,52.26,164.37,0.0,7.59,shipped,Credit Card,35151 Hall Point,United States,$
WEB20610,02/20/2024,william.kelly@yahoo.com,William Kelly,PROD027,Hoodie Pullover,Fashion,1,49.28,54.06,4.49,9.27,Cancelled,Credit Card,396 Hernandez Trafficway Apt. 330,United States,USD
WEB17586,2024/12/06,Stephanie.stephens@hotmail.com,Stephanie Stephens,prod-072,Hair Dryer Ionic,Beauty,2,36.43,85.68,0.0,12.82,DELIVERED,Credit Card,99542 Black Pike Suite 069,United States,USD
WEB26015,20.02.2023,nicole.jensen@gmail.com,Nicole Jensen,PROD-032,Coffee Maker 12-Cup,Home & Kitchen,1,31.4,39.17,0.0,7.77,pending,Debit Card,4110 Michael Spurs Suite 159,United States,USD
WEB09129,11.05.2024,MIGUEL.DUFFY@YAHOO.COM,Miguel Duffy,PROD015,USB Hub 7-Port,Electronics,2,34.65,81.11,0.0,11.81,Completed,PayPal,0800 Brenda Hill Apt. 654,United States,USD
WEB27030,01/01/2023,RUSSELL.LOPEZ@YAHOO.COM,Russell Lopez,PROD013,Wireless Earbuds Pro,Electronics,4,140.9,576.82,0.0,13.22,Shipped,Apple Pay,9097 Michael Ports,United States,USD
WEB01572,2023/03/18,christopher.pena@hotmail.com,Christopher Pena,PROD-037,Vacuum Cleaner Cordless,Home & Kitchen,1,272.59,285.71,0.0,13.12,CANCELLED,Debit Card,54712 Proctor Avenue,United States,USD
WEB19569,03/25/2024,johnserrano@gmail.com,John Serrano,PROD009,Smart Watch Fitness Tracker,Electronics,1,257.53,263.66,0.0,6.13,pending,Apple Pay,413 Riddle Ports Apt. 206,United States,USD
WEB29999,03/16/2023,KAREN.ROSS@YAHOO.COM,Karen Ross,prod-069,Business Strategy Guide,Books,1,43.27,57.53,0.0,14.26,PENDING,Google Pay,600 Wilson Camp Apt. 999,United States,USD
WEB15818,2023-12-04,nicholas.bell@gmail.com,Nicholas Bell,PROD076,Shampoo Sulfate-Free,Beauty,2,13.71,32.4,4.07,9.05,In Progress,Apple Pay,7638 Page Turnpike Apt. 338,United Kingdom,GBP
WEB20071,18.02.2023,james.acosta@hotmail.com,James Acosta,prod-002,Smartphone Case Premium,Electronics,2,32.86,70.75,0.0,5.03,SHIPPED,Google Pay,02163 Carter Haven,United States,USD
WEB08541,10.08.2024,jack.brown@yahoo.com,Jack Brown,prod-039,Blender High-Speed,Home & Kitchen,1,111.68,117.66,0.0,5.98,Completed,Debit Card,877 Morgan Inlet Apt. 077,United States,USD
WEB05631,2024-08-20,LORI.CLARK@YAHOO.COM,Lori Clark,PROD067,Biography Inspirational,Books,3,38.32,118.44,10.56,14.04,shipped,Google Pay,61269 Allen Walks Suite 769,United States,USD
WEB28025,2023/05/16,nicolepacheco@hotmail.com,Nicole Pacheco,prod-039,Blender High-Speed,Home & Kitchen,2,116.84,243.69,0.0,10.01,Cancelled,Debit Card,13044 Thomas Spur Suite 074,United States,USD
WEB10219,14-Dec-2024,bruce.marshall@yahoo.com,Bruce Marshall,PROD018,Denim Jeans Slim Fit,Fashion,1,79.89,85.63,0.0,5.74,canceled,Debit Card,9392 Alexis Passage Apt. 593,United States,USD
WEB08701,2023/09/28,Jennifer.scott@yahoo.com,Jennifer Scott,prod-031,Stainless Steel Water Bottle,Home & Kitchen,3,31.59,104.25,0.0,9.48,Success,Apple Pay,8185 David Springs Apt. 832,Germany,EUR
WEB01907,2024-06-11,duane.young@hotmail.com,Duane Young,P060,Gym Bag Duffel,Sports,5,32.46,173.54,0.0,11.24,delivered,Apple Pay,526 Mcintyre Mews Apt. 443,United States,USD
WEB03054,17-Aug-2024,michael.edwards@gmail.com,Michael Edwards,prod-010,Bluetooth Speaker Waterproof,Electronics,2,32.35,71.9,0.0,7.2,Shipped,PayPal,164 Darin Flats Apt. 681,United States,USD
WEB25717,06-Dec-2024,justinbridges@yahoo.com,Justin Bridges,prod-013,Wireless Earbuds Pro,Electronics,3,108.27,338.07,0.0,13.26,completed,Apple Pay,530 Melanie Prairie Apt. 313,United States,USD
WEB07697,2023/07/31,lucas.chan@yahoo.com,Lucas Chan,prod-030,Watch Analog Classic,Fashion,4,62.73,256.21,0.0,5.29,Pending,Apple Pay,22852 Henderson Trace Suite 831,Germany,EUR
WEB14070,2024-12-10,MIGUEL.DUFFY@YAHOO.COM,Miguel Duffy,PROD023,Baseball Cap Adjustable,Fashion,1,22.8,32.41,2.81,12.42,CANCELLED,Credit Card,876 Nelson Shoal Suite 094,United States,USD
WEB32120,03.01.2024,CAITLIN.CORDOVA@GMAIL.COM,Caitlin Cordova,PROD-027,Hoodie Pullover,Fashion,4,32.21,132.56,5.54,9.26,Cancelled,Google Pay,56350 Valdez Crest Apt. 190,United States,USD
WEB19269,2024/03/08,coreyrobinson@yahoo.com,Corey Robinson,PROD037,Vacuum Cleaner Cordless,Home & Kitchen,1,354.38,366.99,0.0,12.61,Complete,PayPal,6014 Susan Shoal,United States,USD
WEB07633,2023-07-11,ericfrye@yahoo.com,Eric Frye,prod-058,Tennis Racket Beginner,Sports,1,84.54,90.17,0.0,5.63,Cancelled,Debit Card,142 Peter Trail,United States,usd
WEB02503,01/18/2023,ANDREW.GARCIA@GMAIL.COM,Andrew Garcia,P046,Yoga Mat Extra Thick,Sports,1,51.36,63.92,0.0,12.56,Completed,Apple Pay,7267 Jefferson Forge Suite 588,United States,USD
WEB11337,02.01.2023,SHAWN.JOHNSON@GMAIL.COM,Shawn Johnson,PROD-050,Camping Tent 4-Person,Sports,2,93.45,198.53,0.0,11.63,Shipped,Debit Card,,United States,USD
WEB11148,2024/10/09,jessica.anderson@hotmail.com,Jessica Anderson,P016,Men's Cotton T-Shirt Classic,Fashion,1,18.1,29.27,3.35,14.52,In Progress,Google Pay,9589 Delgado Fork,United States,USD
WEB18508,14-Jul-2023,mckenziepierce@gmail.com,Mckenzie Pierce,PROD-060,Gym Bag Duffel,Sports,1,39.63,46.55,0.0,6.92,shipped,Credit Card,,United States,USD
WEB05636,25.03.2024,jamielee@hotmail.com,Jamie Lee,PROD054,Fitness Tracker Band,Sports,3,84.25,265.22,0.0,12.47,Completed,PayPal,0239 Pratt Mill Suite 462,United States,USD
WEB06090,2024-12-22,megangreen@yahoo.com,Megan Green,prod-036,Kitchen Knife Set 15-Piece,Home & Kitchen,1,76.91,88.4,0.0,11.49,Complete,PayPal,2136 Amber Dam Suite 991,United Kingdom,GBP
WEB00360,23.05.2024,ASHLEY.LEWIS@GMAIL.COM,Ashley Lewis,prod-078,Nail Polish Set 10 Colors,Beauty,1,37.49,50.54,0.0,13.05,Complete,Apple Pay,358 Michelle Springs,United States,USD
WEB31219,2023-02-08,EMMA.JAMES@HOTMAIL.COM,Emma James,P025,Dress Shirt Long Sleeve,Fashion,3,60.45,190.57,0.0,9.22,CANCELLED,Google Pay,532 Miguel Mill,Germany,
WEB20794,03.09.2024,hollychurch@yahoo.com,Holly Church,PROD-076,Shampoo Sulfate-Free,Beauty,1,26.26,32.81,0.0,6.55,Delivered,Debit Card,273 Lopez Flat,United States,usd
WEB17272,06.03.2023,melissashelton@gmail.com,Melissa Shelton,PROD054,Fitness Tracker Band,Sports,2,30.85,67.73,0.0,6.03,Delivered,Google Pay,026 Galloway Stream,United States,USD
WEB02488,2024-11-30,stephanie.santos@yahoo.com,Stephanie Santos,PROD-074,Makeup Brush Set 12-Piece,Beauty,1,32.83,42.09,4.88,14.14,Success,Debit Card,856 Powell Land,United Kingdom,GBP
WEB06348,10/07/2024,christopher.ortega@yahoo.com,Christopher Ortega,PROD-019,Leather Wallet Bifold,Fashion,1,21.14,32.14,0.0,11.0,Delivered,Apple Pay,83682 Jeffery Union Suite 634,United States,USD
WEB15679,09-Jul-2024,rickylopez@hotmail.com,Ricky Lopez,PROD050,Camping Tent 4-Person,Sports,1,153.52,163.68,0.0,10.16,Cancelled,Apple Pay,,United States,USD
WEB22231,09/07/2023,thomas.erickson@hotmail.com,Thomas Erickson,PROD-037,Vacuum Cleaner Cordless,Home & Kitchen,2,199.11,413.02,0.0,14.8,Cancelled,Credit Card,6509 Acosta Road Apt. 691,United Kingdom,GBP
WEB14008,28.07.2024,John.vang@yahoo.com,John Vang,prod-044,Wall Clock Digital,Home & Kitchen,3,20.76,59.75,8.69,6.16,Pending,Credit Card,,United States,USD
WEB20592,20.09.2023,saramartinez@hotmail.com,Sara Martinez,P027,Hoodie Pullover,Fashion,3,56.36,170.98,11.2,13.1,delivered,Apple Pay,531 Randall Green,United States,USD
WEB10537,2023/08/17,Curtis.hall@gmail.com,Curtis Hall,PROD011,Phone Screen Protector,Electronics,1,11.16,24.96,0.0,13.8,COMPLETED,Apple Pay,071 Mary Dam,United States,USD
WEB01552,29-Dec-2023,ERICA.ROSS@YAHOO.COM,,PROD-073,Electric Toothbrush,Beauty,1,53.05,62.91,0.0,9.86,returned,Apple Pay,851 Schneider Flats Apt. 092,United States,USD
WEB01564,2024-02-22,SHAWN.BISHOP@HOTMAIL.COM,Shawn Bishop,PROD040,Towel Set 8-Piece,Home & Kitchen,1,49.52,54.95,9.01,14.44,Cancelled,PayPal,2874 Mcmillan Burg,Germany,EUR
WEB16100,2023/12/17,brenda.reyes@hotmail.com,Brenda Reyes,PROD-024,Leather Belt Classic,Fashion,3,43.86,140.54,0.0,8.96,Cancelled,PayPal,3236 Lewis Vista Apt. 659,United States,USD
WEB02056,07/25/2023,Sandra.carlson@gmail.com,Sandra Carlson,prod-011,Phone Screen Protector,Electronics,1,13.24,19.91,0.3,6.97,Delivered,Credit Card,3424 Jones Junction Suite 135,United Kingdom,GBP
WEB09625,2023/10/09,TERESA.GREGORY@GMAIL.COM,Teresa Gregory,PROD065,Cookbook Healthy Recipes,Books,1,35.37,43.52,0.0,8.15,PENDING,PayPal,37371 Brittany Skyway Apt. 020,United States,USD
WEB03910,2023/12/10,dalesmith@hotmail.com,Dale Smith,P023,Baseball Cap Adjustable,Fashion,1,29.79,44.76,0.0,14.97,Shipped,Debit Card,0052 Welch Ports,United States,USD
WEB18971,20.04.2024,Theresa.parrish@hotmail.com,Theresa Parrish,prod-007,Webcam HD 1080p,Electronics,1,53.89,58.11,8.75,12.97,Cancelled,Apple Pay,46257 Tran Views,United States,usd
WEB28741,2024/08/11,valeriejones@yahoo.com,Valerie Jones,P008,Portable Power Bank 20000mAh,Electronics,3,56.23,163.66,15.87,10.84,Completed,Google Pay,01878 Lopez Valley Suite 551,United States,USD
WEB10222,01/12/2024,karajohnson@gmail.com,Kara Johnson,PROD-037,Vacuum Cleaner Cordless,Home & Kitchen,2,234.42,483.11,0.0,14.27,Pending,PayPal,000 Christopher Stravenue Suite 928,United Kingdom,GBP
WEB13476,2023-01-03,MATTHEW.MILLER@HOTMAIL.COM,Matthew Miller,prod-037,Vacuum Cleaner Cordless,Home & Kitchen,1,305.84,317.58,0.0,11.74,Completed,Apple Pay,469 Meyers Glen Suite 803,United States,USD
WEB00033,07/16/2024,robert.contreras@gmail.com,Robert Contreras,PROD-029,Crossbody Bag Leather,Fashion,3,-100.91,-327.17,33.21,8.77,SUCCESS,Google Pay,3275 Mary Overpass,United States,USD
WEB18072,16.06.2024,DIANA.ENGLISH@GMAIL.COM,Diana English,PROD-057,Soccer Ball Professional,Sports,1,69.69,77.34,0.0,7.65,Shipped,Debit Card,676 Emma Square Suite 914,United States,USD
WEB11382,2024/10/13,MARK.HILL@HOTMAIL.COM,Mark Hill,P062,Data Science Essentials,Books,1,50.77,63.17,0.0,12.4,SUCCESS,Credit Card,8764 Jason Place,United States,USD
WEB21501,2023-11-11,CARLOS.COLLINS@YAHOO.COM,Carlos Collins,prod-027,Hoodie Pullover,Fashion,3,28.97,92.13,0.0,5.22,Canceled,Debit Card,52964 Corey Junctions,Germany,EUR
WEB24290,12/28/2023,brandon.moore@gmail.com,Brandon Moore,prod-053,Water Bottle Insulated 32oz,Sports,4,34.73,149.99,0.0,11.07,Shipped,PayPal,,Germany,EUR
WEB09663,02.05.2024,kimberlypotter@yahoo.com,,P018,Denim Jeans Slim Fit,Fashion,2,87.72,187.8,0.0,12.36,Delivered,PayPal,4665 Ronnie Grove Apt. 510,United States,USD
WEB00158,2023/07/25,sherrylawson@yahoo.com,Sherry Lawson,P067,Biography Inspirational,Books,1,35.87,42.64,0.0,6.77,SHIPPED,Debit Card,3124 Sutton Green Suite 491,United States,USD
WEB00827,2023-12-25,jennifer.mcguire@yahoo.com,,PROD-029,Crossbody Bag Leather,Fashion,1,60.03,68.66,0.0,8.63,shipped,Apple Pay,421 Bonnie Fort Apt. 547,United States,USD
WEB24054,2024/05/30,Mathew.aguilar@gmail.com,Mathew Aguilar,PROD-044,Wall Clock Digital,Home & Kitchen,2,28.21,70.01,0.0,13.59,Pending,PayPal,0054 Lynn Haven,Germany,EUR
WEB05890,01-Sep-2024,CLAIRE.MASSEY@HOTMAIL.COM,Claire Massey,prod-071,Skincare Set Anti-Aging,Beauty,1,110.45,125.33,0.0,14.88,Completed,Google Pay,4440 Phillip Stravenue,United States,USD
WEB22803,29.10.2023,andrewconner@yahoo.com,Andrew Conner,P017,Women's Yoga Pants,Fashion,1,39.66,46.33,0.0,6.67,Shipped,PayPal,8413 Clarke Forks Apt. 471,United States,USD
WEB24176,04.04.2023,jennifer.brown@hotmail.com,Jennifer Brown,P054,Fitness Tracker Band,Sports,1,94.3,102.72,0.0,8.42,pending,Apple Pay,534 Deborah Garden,United States,USD
WEB19729,08-Nov-2023,Thomas.moss@gmail.com,Thomas Moss,PROD-024,Leather Belt Classic,Fashion,1,27.07,31.46,1.55,5.94,Pending,Apple Pay,580 Natalie Wells,United States,USD
WEB13966,08/03/2023,Elizabeth.santos@hotmail.com,Elizabeth Santos,PROD-012,HDMI Cable 6ft,Electronics,1,18.83,24.26,0.0,5.43,completed,Google Pay,,United States,USD
WEB33752,07-Jun-2024,BRIAN.BRADFORD@YAHOO.COM,Brian Bradford,prod-045,Picture Frame Set,Home & Kitchen,1,29.92,39.32,0.0,9.4,Success,Google Pay,8509 Mathis Trail Suite 727,United States,USD
WEB11779,2024/05/04,Brittney.hayes@gmail.com,Brittney Hayes,PROD076,Shampoo Sulfate-Free,Beauty,1,33.44,39.04,0.23,5.83,Completed,Apple Pay,8492 Joseph Mews Apt. 616,United States,USD
WEB07339,26-May-2024,TERESA.DELACRUZ@GMAIL.COM,Teresa Delacruz,prod-024,Leather Belt Classic,Fashion,3,37.04,99.95,21.87,10.7,Pending,Credit Card,033 Bowers Meadow,United States,USD
WEB01350,05.10.2023,beverly.stephens@yahoo.com,Beverly Stephens,prod-075,Perfume Eau de Parfum,Beauty,1,142.67,136.07,21.11,14.51,Cancelled,Apple Pay,645 Katherine Mills Apt. 303,United States,USD
WEB31905,15.07.2024,IAN.WILKINS@HOTMAIL.COM,Ian Wilkins,prod-018,Denim Jeans Slim Fit,Fashion,4,76.75,270.75,44.07,7.82,completed,Apple Pay,71201 Patterson River Suite 928,United Kingdom,GBP
WEB27018,08/04/2024,debra.singh@gmail.com,Debra Singh,P011,Phone Screen Protector,Electronics,2,11.8,32.18,2.7,11.28,Shipped,PayPal,8229 Rogers Streets,United Kingdom,GBP
WEB24133,01.06.2023,AMY.NELSON@GMAIL.COM,Amy Nelson,PROD058,Tennis Racket Beginner,Sports,2,107.72,221.26,0.0,5.82,Shipped,Debit Card,7501 Russell Wells Apt. 747,United Kingdom,GBP
WEB30276,2024/10/03,brian.marshall@hotmail.com,Brian Marshall,PROD-068,Children's Book Set,Books,1,57.9,66.48,3.88,12.43,Pending,Google Pay,324 Kline Expressway,United States,USD
WEB31730,11/08/2023,howardwilliams@yahoo.com,Howard Williams,prod-071,Skincare Set Anti-Aging,Beauty,2,72.61,153.58,0.0,8.36,Cancelled,Google Pay,6874 Thompson Knoll,Germany,EUR
WEB16928,17.08.2024,ashley.small@hotmail.com,Ashley Small,PROD039,Blender High-Speed,Home & Kitchen,1,73.64,81.02,0.0,7.38,CANCELLED,PayPal,5085 Troy View,United States,USD
WEB09453,2024-06-12,kristin.martin@yahoo.com,Kristin Martin,prod-058,Tennis Racket Beginner,Sports,1,44.51,54.52,0.0,10.01,Delivered,Debit Card,354 Steven Stravenue Suite 628,United States,USD
WEB18096,2023-08-20,ROBERT.DAVIS@YAHOO.COM,Robert Davis,PROD-044,Wall Clock Digital,Home & Kitchen,2,16.89,38.43,1.33,5.98,Completed,PayPal,5136 Hill Stream Apt. 456,United Kingdom,GBP
WEB25114,2023-03-19,DANIEL.MURPHY@HOTMAIL.COM,Daniel Murphy,PROD-036,Kitchen Knife Set 15-Piece,Home & Kitchen,1,126.7,136.15,2.6,12.05,Completed,Apple Pay,4300 Lindsey Village,United States,USD
WEB30036,2024-02-15,jerry.gonzalez@yahoo.com,Jerry Gonzalez,PROD024,Leather Belt Classic,Fashion,3,28.45,80.04,13.15,7.84,Delivered,Google Pay,8411 Terry Shoals Apt. 142,United States,USD
WEB24932,11/04/2024,cory.farmer@hotmail.com,Cory Farmer,prod-014,Laptop Stand Aluminum,Electronics,5,59.85,320.77,0.0,6.43,PENDING,Credit Card,0332 Brian Lakes Suite 820,United States,USD
WEB02095,2023-11-05,briannaburns@yahoo.com,Brianna Burns,PROD068,Children's Book Set,Books,5,26.69,140.77,0.0,7.32,Completed,Google Pay,3666 Francisco Road Suite 614,United States,USD
WEB11816,05/25/2024,DONALD.HOWARD@YAHOO.COM,Donald Howard,prod-020,Running Shoes Athletic,Fashion,2,61.19,114.7,16.37,8.69,Pending,Google Pay,59732 Michael Villages,United States,USD
WEB07541,01.12.2023,Robert.martin@gmail.com,Robert Martin,P076,Shampoo Sulfate-Free,Beauty,4,19.16,86.4,0.0,9.76,COMPLETED,Apple Pay,334 Hansen Underpass,United States,USD
WEB25709,2023-12-04,charlescamacho@yahoo.com,Charles Camacho,P020,Running Shoes Athletic,Fashion,4,47.12,199.24,0.0,10.76,pending,Apple Pay,48230 Brown Stream,United States,USD
WEB09270,2023-06-15,nicholas.jackson@hotmail.com,Nicholas Jackson,prod-056,Basketball Official Size,Sports,5,44.52,235.83,0.0,13.23,Cancelled,PayPal,34689 Kelly Mills,United States,USD
WEB31788,2024/01/28,mary.bowen@hotmail.com,Mary Bowen,PROD-019,Leather Wallet Bifold,Fashion,2,30.05,72.33,0.0,12.23,canceled,Google Pay,9413 Thomas Flats,United States,USD
WEB04191,06-Aug-2023,PATRICIA.OLIVER@GMAIL.COM,Patricia Oliver,prod-062,Data Science Essentials,Books,3,51.52,148.92,17.62,11.98,Canceled,Google Pay,488 Parker Place,United States,USD
WEB23773,19-Oct-2024,sean.mcguire@gmail.com,Sean Mcguire,prod-069,Business Strategy Guide,Books,2,49.81,110.92,0.0,11.3,completed,Apple Pay,13000 Jeffrey Mall Apt. 431,France,EUR
WEB08294,16-Feb-2024,todd.harris@hotmail.com,Todd Harris,prod-075,Perfume Eau de Parfum,Beauty,3,54.14,193.6,0.0,5.17,Cancelled,Apple Pay,2167 Taylor Shore,United States,USD
WEB04169,09/19/2024,Traci.king@yahoo.com,Traci King,prod-024,Leather Belt Classic,Fashion,1,48.93,54.88,0.0,5.95,Pending,Debit Card,02775 Adams Cove,United Kingdom,GBP
WEB08960,2024-01-15,Christopher.becker@gmail.com,Christopher Becker,PROD-075,Perfume Eau de Parfum,Beauty,2,81.42,168.99,0.0,6.15,Shipped,Apple Pay,340 Rogers Street,United Kingdom,GBP
WEB04806,2023/01/14,danielle.duncan@yahoo.com,,P043,Area Rug 5x7,Home & Kitchen,1,96.88,110.06,0.0,13.18,RETURNED,Debit Card,42710 Williams Cape,United States,USD
WEB19910,2023-05-10,kelly.silva@gmail.com,Kelly Silva,prod-056,Basketball Official Size,Sports,2,37.98,90.68,0.0,14.72,Shipped,Apple Pay,6671 Freeman Lodge Apt. 231,United States,USD
WEB15962,2024-01-22,kristina.griffin@hotmail.com,Kristina Griffin,prod-008,Portable Power Bank 20000mAh,Electronics,3,34.86,111.58,0.0,7.0,Completed,Google Pay,744 Robertson Lodge,United Kingdom,GBP
WEB29806,08-Jan-2024,JENNIFER.DIXON@YAHOO.COM,Jennifer Dixon,PROD056,Basketball Official Size,Sports,2,58.05,126.9,0.0,10.8,Canceled,Debit Card,8588 Davis Crossing Suite 086,United States,USD
WEB22839,2024-12-03,AMY.YOUNG@HOTMAIL.COM,Amy Young,prod-016,Men's Cotton T-Shirt Classic,Fashion,2,19.23,46.44,0.0,7.98,Delivered,Apple Pay,519 Shawn Tunnel Apt. 290,United States,USD
WEB25321,01-Jun-2024,VANESSA.WEBB@HOTMAIL.COM,Vanessa Webb,P052,Hiking Backpack 50L,Sports,1,96.87,107.08,0.0,10.21,SHIPPED,Apple Pay,5954 Donna Crossroad,United States,USD
WEB19523,12/24/2024,Rachel.castaneda@gmail.com,Rachel Castaneda,PROD-005,Wireless Mouse,Electronics,3,33.47,108.57,0.0,8.16,Cancelled,Debit Card,8339 Kevin Plaza Suite 424,United States,USD
WEB16341,07.05.2024,Stanley.wright@yahoo.com,Stanley Wright,P080,Massage Oil Set,Beauty,3,29.91,94.89,0.0,5.16,Success,Google Pay,6376 Aaron Rue Apt. 204,United States,USD
WEB12354,02/24/2023,JAMIE.LOVE@GMAIL.COM,Jamie Love,P062,Data Science Essentials,Books,1,42.78,50.71,0.0,7.93,In Progress,Credit Card,99371 Natalie Falls,United States,USD
WEB00245,23.10.2024,emily.hurst@hotmail.com,Emily Hurst,prod-078,Nail Polish Set 10 Colors,Beauty,1,16.18,21.31,0.0,5.13,Shipped,Credit Card,451 Aaron Stravenue,United States,USD
WEB31251,2023/04/02,Rebecca.fowler@hotmail.com,Rebecca Fowler,prod-073,Electric Toothbrush,Beauty,3,92.03,229.79,54.31,8.01,Complete,PayPal,6643 Natalie Courts,United States,USD
WEB22298,2024/12/13,ANDREW.ROTH@YAHOO.COM,Andrew Roth,prod-030,Watch Analog Classic,Fashion,2,242.88,498.55,0.0,12.79,In Progress,Debit Card,2813 Owens Camp,Germany,EUR
WEB24585,2024/01/29,victoria.mann@yahoo.com,Victoria Mann,PROD023,Baseball Cap Adjustable,Fashion,1,19.99,26.12,0.0,6.13,CANCELLED,Apple Pay,47385 Pedro Orchard Suite 067,United States,USD
WEB33558,2023/10/11,janetsmith@hotmail.com,Janet Smith,P005,Wireless Mouse,Electronics,2,14.83,41.37,0.0,11.71,returned,Google Pay,842 Diane Corners,United States,USD
WEB17300,03.06.2024,emilystanley@hotmail.com,Emily Stanley,P060,Gym Bag Duffel,Sports,2,60.32,133.33,0.0,12.69,Complete,Google Pay,9164 Mcgee Cove Suite 461,United States,
WEB32781,2024-08-10,CHRISTOPHER.GUTIERREZ@YAHOO.COM,Christopher Gutierrez,prod-079,Body Lotion Moisturizing,Beauty,2,23.02,46.41,8.53,8.9,Shipped,Google Pay,8089 Mercer Orchard Suite 460,United States,USD
WEB23828,20-Feb-2024,MITCHELL.JOHNSON@GMAIL.COM,Mitchell Johnson,prod-025,Dress Shirt Long Sleeve,Fashion,1,43.76,50.83,1.16,8.23,PENDING,Credit Card,12383 Dickerson Pike,France,EUR
WEB33321,2023/08/31,kimberly.waters@yahoo.com,Kimberly Waters,PROD-060,Gym Bag Duffel,Sports,1,25.28,35.34,4.42,14.48,Pending,Google Pay,5319 Marcus Ford Apt. 507,United States,USD
WEB30976,06/30/2023,CHELSEA.COX@YAHOO.COM,Chelsea Cox,P075,Perfume Eau de Parfum,Beauty,1,71.37,79.51,0.0,8.14,Delivered,PayPal,68342 Coleman Station Apt. 847,United States,USD
WEB22533,27.12.2023,zacharyschmidt@gmail.com,Zachary Schmidt,P079,Body Lotion Moisturizing,Beauty,3,30.6,98.27,0.0,6.47,Success,Credit Card,14736 Rose Expressway,United States,USD
WEB06957,09.10.2023,Mark.frederick@yahoo.com,Mark Frederick,P031,Stainless Steel Water Bottle,Home & Kitchen,1,26.22,40.72,0.0,14.5,Dispatched,Google Pay,70575 Amanda Vista,Germany,eur
WEB22773,2023-04-07,ELIJAH.DAVIS@HOTMAIL.COM,Elijah Davis,P045,Picture Frame Set,Home & Kitchen,3,44.29,143.22,0.0,10.35,Delivered,Google Pay,0665 Lee Villages Suite 662,United States,USD
WEB02265,2024-10-21,michellemoore@hotmail.com,Michelle Moore,prod-053,Water Bottle Insulated 32oz,Sports,1,38.62,44.87,0.0,6.25,Delivered,Debit Card,92726 Guerrero Mount,United Kingdom,GBP
WEB24790,04/07/2024,rebeccaharris@gmail.com,Rebecca Harris,prod-042,Table Lamp Modern,Home & Kitchen,1,54.41,57.69,2.56,5.84,Delivered,Credit Card,57273 Alan Turnpike,United States,USD
WEB20649,2024-11-01,curtisshepard@yahoo.com,Curtis Shepard,PROD-026,Sneakers Casual,Fashion,3,97.93,306.09,0.0,12.3,SHIPPED,Google Pay,52386 Charles Loop,United States,USD
WEB21576,23.07.2024,KRISTINA.MOORE@GMAIL.COM,Kristina Moore,PROD-047,Dumbbell Set Adjustable,Sports,3,126.13,384.99,0.0,6.6,CANCELLED,Google Pay,45271 Carey Ford,United Kingdom,GBP
WEB05339,10.09.2023,david.dixon@hotmail.com,,PROD-047,Dumbbell Set Adjustable,Sports,1,157.93,166.78,0.0,8.85,Cancelled,Debit Card,0107 Joseph Views Suite 177,France,EUR
